,Poster,Likes_count,Liker
0,narendramodi,7,PankajT04765688
1,adgpi,29,PankajT04765688
2,rkumar1958,38,PankajT04765688
3,dru_glen,19,PankajT04765688
4,missluvcat,29,PankajT04765688
5,SBI_FOUNDATION,21,PankajT04765688
6,whiteridernow,20,PankajT04765688
7,Space_Station,44,PankajT04765688
8,volf_eva,12,PankajT04765688
9,WeightReed,17,PankajT04765688
10,9c033a6821ef480,5,PankajT04765688
11,RoseHumston,13,PankajT04765688
12,pk63,3,PankajT04765688
13,nillie_kj,8,PankajT04765688
14,LisaKSalerno,5,PankajT04765688
15,Concerned4us,13,PankajT04765688
16,tonyjasmyne,12,PankajT04765688
17,ULHASCHITHARIA,2,PankajT04765688
18,IndiaHistorypic,19,PankajT04765688
19,AnandKr0802,14,PankajT04765688
