,Poster,Likes_count,Liker
0,jason_loxton,17,origamiaztec
1,karen_darlin,1,origamiaztec
2,AnyaUstinov,25,origamiaztec
3,tweetsoutloud,8,origamiaztec
4,LeiCreatives,15,origamiaztec
5,CasuallyRoving,4,origamiaztec
6,biophiliamanda,27,origamiaztec
7,jdeshetler,24,origamiaztec
8,JeanneGarb,29,origamiaztec
9,EmreKelly,10,origamiaztec
10,Final_Kingdom,19,origamiaztec
11,SpaceX,17,origamiaztec
12,_dianakris,5,origamiaztec
13,Maddie_Kothe,18,origamiaztec
14,KaziooFX,22,origamiaztec
15,typicaltuli,4,origamiaztec
16,thejackbeyer,14,origamiaztec
17,hondvran,14,origamiaztec
18,tanyaofmars,4,origamiaztec
19,Peter_J_Beck,92,origamiaztec
20,lars_0,6,origamiaztec
21,vulcanmscaty,27,origamiaztec
22,kobeb_crispy14,9,origamiaztec
23,_Mjhdz,38,origamiaztec
24,larsblackmore,20,origamiaztec
25,nadbagel,3,origamiaztec
26,ChrisG_NSF,2,origamiaztec
27,ObservatoryCats,4,origamiaztec
28,AntonioParis,15,origamiaztec
29,_RomanTkachenko,3,origamiaztec
30,starstrickenSF,25,origamiaztec
31,vicenews,5,origamiaztec
32,manicsocratic,5,origamiaztec
33,AstroKatie,3,origamiaztec
34,smartereveryday,4,origamiaztec
35,sheridanrogers_,3,origamiaztec
36,elonmusk,43,origamiaztec
37,anreyna,11,origamiaztec
38,Erdayastronaut,18,origamiaztec
39,bessbell,17,origamiaztec
40,monavidaurri,18,origamiaztec
41,C0L0UMS,14,origamiaztec
42,PlanetaryKeri,3,origamiaztec
43,oh_galilea,8,origamiaztec
44,LucRiesbeck,48,origamiaztec
45,JohnJHarwood,19,origamiaztec
46,DJSnM,27,origamiaztec
47,champagnemikee,4,origamiaztec
48,syndamn,28,origamiaztec
49,Loken_Sicarius,10,origamiaztec
50,OliviaHelenS,16,origamiaztec
51,AlexandreDizeux,9,origamiaztec
