,Poster,Likes_count,Liker
0,TejinderITV,65,paulchowdhry
1,Tinksey2,78,paulchowdhry
2,RakPatel_UK,63,paulchowdhry
3,ProfRaviBarn,54,paulchowdhry
4,chanschowdhry,70,paulchowdhry
5,stoopiduk,45,paulchowdhry
6,Drella60,67,paulchowdhry
7,gt1588,68,paulchowdhry
8,alister_masters,54,paulchowdhry
9,KaeKurd,43,paulchowdhry
10,iQFilmmaker,59,paulchowdhry
11,howardhour,16,paulchowdhry
12,Vijay_Pall,44,paulchowdhry
13,BabatundeComedy,38,paulchowdhry
14,annienafees,46,paulchowdhry
15,MuvaF,43,paulchowdhry
16,Nite_Listener,85,paulchowdhry
17,ShamimInTurkey,40,paulchowdhry
18,northernquota,70,paulchowdhry
19,s4ddys,64,paulchowdhry
20,rashiduzzaman82,59,paulchowdhry
