,Poster,Likes_count,Liker
0,MoldyMouseFood,3,WJS
1,TheFavoritist,4,WJS
2,NyleDiMarco,7,WJS
3,rdstrick777,3,WJS
4,NASAInSight,1,WJS
5,abbygarrettX,5,WJS
6,elonmusk,1,WJS
7,Acebuckeye13,44,WJS
8,murphypak,1,WJS
9,AmandaGTeach,3,WJS
10,_Astro_Nerd_,45,WJS
11,johnkrausphotos,5,WJS
12,Harryslaststand,1,WJS
13,WJS,1,WJS
14,swear_trek,5,WJS
15,oceana,4,WJS
16,dodo,4,WJS
17,Tsoukalos,1,WJS
18,Society4Science,2,WJS
19,rdv4ljb,1,WJS
20,FastCoDesign,4,WJS
21,WaywardPlane,12,WJS
22,RocketLab,4,WJS
23,mattmay,2,WJS
24,_b0rek_,3,WJS
25,julia_bergeron,36,WJS
26,Go4Liftoff,1,WJS
27,Bigesta,4,WJS
28,ToastyFalcon9,4,WJS
29,elakdawalla,3,WJS
30,maskeroni,2,WJS
31,ulalaunch,19,WJS
32,Redpainter1,4,WJS
33,invisibleman_17,4,WJS
34,garywfuller,4,WJS
35,BlackwolfTND,24,WJS
36,EdKrassen,11,WJS
37,RocketJoy,2,WJS
38,NeilMilliken,14,WJS
39,bwohlgemuth,6,WJS
