,Poster,Likes_count,Liker
0,shenanigrinsart,13,godz_metal
1,IvePetThatDog,5,godz_metal
2,GeorgeTakei,5,godz_metal
3,bradheath,5,godz_metal
4,mikebrewer,4,godz_metal
5,DerekCressman,5,godz_metal
6,AC360,5,godz_metal
7,Free_Media_Hub,1,godz_metal
8,walterowensgrpa,5,godz_metal
9,TeaPainUSA,2,godz_metal
10,NatashaBertrand,6,godz_metal
11,AndyRichter,13,godz_metal
12,Ocasio2018,9,godz_metal
13,MrChuckD,4,godz_metal
14,tedlieu,5,godz_metal
15,RWPUSA,3,godz_metal
16,MikeDrucker,16,godz_metal
17,ericonederful,16,godz_metal
18,GYC_Mark,5,godz_metal
19,TheOnion,9,godz_metal
20,BeschlossDC,3,godz_metal
21,AmberDawnGlover,11,godz_metal
22,AMAZlNGNATURE,13,godz_metal
23,Lascivious666,40,godz_metal
24,NazaninBoniadi,3,godz_metal
25,StephenAtHome,3,godz_metal
26,Metalmike3,3,godz_metal
27,videocats,14,godz_metal
28,cbouzy,8,godz_metal
29,TheFatGuys2010,5,godz_metal
30,JacquieLeyns,29,godz_metal
31,bryanbehar,3,godz_metal
32,cnnbrk,2,godz_metal
33,JakeBellalove1,1,godz_metal
34,ZoeTillman,1,godz_metal
35,MagsBitchs,5,godz_metal
36,ChrisMurphyCT,2,godz_metal
37,Ms_Castro,3,godz_metal
38,MollyJongFast,57,godz_metal
39,slattfri,5,godz_metal
40,DanRather,1,godz_metal
41,Mewler3S,2,godz_metal
42,SenBlumenthal,21,godz_metal
43,MelaniaTrumpe,5,godz_metal
44,andylassner,16,godz_metal
45,garfep,3,godz_metal
46,wwwbigbaldhead,17,godz_metal
47,Metallica,2,godz_metal
48,Lawrence,12,godz_metal
49,IronStache,3,godz_metal
50,AriMelber,2,godz_metal
51,washingtonpost,1,godz_metal
52,Shitty_car_mods,1,godz_metal
53,jules_su,4,godz_metal
54,RealGrumpyCat,5,godz_metal
55,jonfavs,3,godz_metal
56,crampell,2,godz_metal
