,Poster,Likes_count,Liker
0,literalbanana,11,PereGrimmer
1,DrunkAustrian,16,PereGrimmer
2,GeorgKennan,14,PereGrimmer
3,razibkhan,2,PereGrimmer
4,DrBeef_,43,PereGrimmer
5,paul_hundred,46,PereGrimmer
6,Claire_Voltaire,3,PereGrimmer
7,ggreenwald,14,PereGrimmer
8,ByRosenberg,11,PereGrimmer
9,Monica_Koehn,2,PereGrimmer
10,CryptoBrekkie,19,PereGrimmer
11,jenniferdoleac,5,PereGrimmer
12,SatoshiWolf,13,PereGrimmer
13,w0tt0n,5,PereGrimmer
14,nickmon1112,15,PereGrimmer
15,notch,12,PereGrimmer
16,AdamSinger,19,PereGrimmer
17,HundredthIdiot,8,PereGrimmer
18,cjd3vries,1,PereGrimmer
19,dopaminendreams,2,PereGrimmer
20,samgraver,3,PereGrimmer
21,smchambless,26,PereGrimmer
22,danlistensto,9,PereGrimmer
23,autotrnslucence,77,PereGrimmer
24,JamesPDowling,8,PereGrimmer
25,ExcludedMuddle,6,PereGrimmer
26,RotemEren,13,PereGrimmer
27,sirRoddick,2,PereGrimmer
28,heinousjay,23,PereGrimmer
29,eigenrobot,16,PereGrimmer
30,attorneydad,2,PereGrimmer
31,clairlemon,3,PereGrimmer
32,cognitivicta,14,PereGrimmer
33,toematopoetato,2,PereGrimmer
34,fieryfalliblist,2,PereGrimmer
35,connorfletcher,18,PereGrimmer
36,TRHLofficial,16,PereGrimmer
37,RAVerBruggen,25,PereGrimmer
38,exjon,1,PereGrimmer
39,greenrd,18,PereGrimmer
40,YS,4,PereGrimmer
41,ProperOpinion,5,PereGrimmer
